"BTI_REFERENCE","ISSUING_COUNTRY","START_DATE_OF_VALIDITY","END_DATE_OF_VALIDITY","NOMENCLATURE_CODE","CLASSIFICATION_JUSTIFICATION","STATUS","INVALIDATION_REASON","INVALIDATION_JUSTIFICATION","LANGUAGE","PLACE_OF_ISSUE","DATE_OF _ISSUE","NAME_AND_ADDRESS","DESCRIPTION_OF_GOODS","KEYWORDS"
"FIBTIFI001210-2023-BTI55","FI","21/06/2023","20/06/2026","85198100**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8519 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, Euroopan unionin virallinen lehti L 282, 31.10.2022).
71 ryhmän 3 huomautuksen k-kohta","VALID","","","fi","","20/06/2023","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Laite on elektromekaaninen äänen tallennus- ja toistolaite. Laitteessa on mekaanisia osia sekä äänen tallennukseen ja toistoon liittyviä elektronisia osia (piirilevy, jossa integroitu mikrofoni, kaiutin, muisti, prosessori ja kondensaattoreita). Laitteen mekaaniset osat tuottavat tarvittavan sähkön kondensaattoreille, joiden luovuttamalla virralla elektroniset osat tallentavat ja toistavat halutun äänen.

Laite on muodoltaan pyöreä. Sen mitat ovat: halkaisija 44 mm, paksuus 11,5 mm, paino runkomateriaalista riippuen noin 70 grammaa. Sitä voidaan käyttää koruna esimerkiksi kaulaketjussa tai vaatteeseen kiinnitettynä tai sitä voidaan pitää koristeena vaikkapa hyllyllä.
Laitteeseen voidaan tallentaa enintään 60 sekuntia ääntä. Valmistajan internetsivuilta saadun tiedon mukaan tallennus voi olla yksittäinen, enintään 60 sekunnin pituinen äänitiedosto tai useita lyhyempiä tiedostoja, yhteismitaltaan enintään 60 sekuntia. Sen pääasiallinen käyttötarkoitus on äänen tallentaminen ja toistaminen.
Kuori ja mekaaniset osat on valmistettu ruostumattomasta teräksestä.","SOUND REPRODUCERS,SOUND RECORDING APPARATUS,SEMICONDUCTOR STORES,MECHANICAL/ELECTRICAL APPARATUS"
"FIBTIFI001210-2023-BTI71","FI","07/11/2023","06/11/2026","5703391900************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 5703 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, Euroopan unionin virallinen lehti L 282, 31.10.2022).
57 ryhmän huomautus 1.
57 ryhmän Harmonoidun järjestelmän selitykset, yleisohjeet.
Nimikkeen 5703 Harmonoidun järjestelmän selitykset.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","06/11/2023","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Kuramatto, jonka kulutuspinta on tekstiiliä. Matto on tuftattu. Nukkapinta on kiinnitetty kuitukangasalustaan ja pohjaan. Nukkapinnassa on noin 1,5 cm välein ohuista muovikaistaleista luodut rivit, jotka luovat raidoitetun ilmeen. Asiakkaan antamien tietojen mukaan maton nukkapinta on polypropeenia ja pohja on termoplastista elastomeeriä (TPE). Maton rullakoko on 100 cm x 30 m.","CARPETS,TUFTED,NAPPED,POLYPROPYLENE,OF MAN-MADE TEXTILE MATERIAL,ON A PLASTIC BASE"
"FIBTIFI001210-2024-BTI31","FI","08/03/2024","07/03/2027","8479820000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8479 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 3.
Harmonoidun järjestelmän selitykset, ryhmä 84, yleisohjeet, kohta A. ja B.
Harmonoidun järjestelmän selitykset, nimike 8479.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","07/03/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Tavara on sähkökäyttöisellä moottorilla toimiva kone. Se on tarkoitettu ajoneuvojen tuulilasien murskaukseen ja koostuu murskaimesta, kahdesta täryseulasta, sähköosista ja sähkökaapista. Koneen toimintoja ohjataan sähkökeskuksesta. Murskaimessa on pyörivät roottoriterät, jotka murskaavat tuulilasin ja erottelevat lasin ja muovin toisistaan. Syöttöaukko sijaitsee koneen päällä ja lasimurska sekä muovijae tulevat ulos omina jakeinaan eri ulostuloista, jolloin ne voidaan kierrättää tehokkaasti. Kone painaa noin 3500 kg ja on muodoltaan kuutiomainen.  Kone on rakennettu rakenneteräksestä ja putkipalkeista kiinteästi paikalleen ja sen ulkomitat ovat 3,4 m (leveys) x 2 m (pituus) x 3,3m (korkeus).","WITH ELECTRIC MOTOR,INDUSTRIAL MACHINERY,FOR CRUSHING,VIBRATING PLATFORMS,FOR SEPARATING,BY PNEUMATIC POWER,CULLET,PLASTIC WASTE"
"FIBTIFI001210-2024-BTI34","FI","12/03/2024","11/03/2027","1211908690************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1211 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 1211
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).
Yhdistetyn nimikkeistön selittävät huomautukset, nimike 1211 90 86, kohta 6.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/yhdistetyn-nimikkeiston-selittavat-huomautukset).","VALID","","","fi","","11/03/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Tuote on plantago ovata -kasvin (jänöratamon) siemenen eli psylliumin jauhettua kuoriosaa. Se on väriltään vaaleanruskeaa, hienoksi jauhettua jauhetta, jota käytetään elintarviketeollisuudessa kuitulisänä tuotteiden rakenteen parantamiseen. Monien eri prosessivaiheiden jälkeen siemenet jauhetaan ja kuoret erotellaan. Sen jälkeen kuoret jauhetaan hienoksi jauheeksi ja seulotaan eri karkeuden mukaan. Tuotteesta on saatavana erilaisia jauhatusasteita. Tuotteen laatu tarkastetaan ennen pakkaamista säkkeihin. Tuote varastoidaan ja toimitetaan lavoille pakattuna elintarviketeollisuuteen.","SEEDS,FOR HUMAN CONSUMPTION,GROUND,PUT-UP IN PACKINGS,IN SACKS,POWDERED FOODS"
"FIBTIFI001210-2024-BTI94","FI","19/11/2024","18/11/2027","21069092**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 2106 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Ryhmän 15 lisähuomautus 5.
Ryhmän 21 lisähuomautus 5.
Ryhmän 30 lisähuomautus 1.
Harmonoidun järjestelmän selitykset, nimike 2106, kohta 16.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).
Yhdistetyn nimikkeistön selittävät huomautukset, ryhmän 30 lisähuomautuksen 1 selitysteksti, kohta 3.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/yhdistetyn-nimikkeiston-selittavat-huomautukset).
Unionin tuomioistuimen tuomio, yhdistetyissä asioissa C-410/08 – C-412/08.","VALID","","","fi","","15/11/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Ravintolisäkapseli, joka sisältää kalaöljyä ja marjojen siemenöljyjä. Kapseli on ovaalin muotoinen, tumman ruskea, sileäpintainen ja helposti nieltävä.  Tuotteen ilmoitetut ainesosat ovat mm. kalaöljytiiviste, liivate (kapselin kuori), kosteudensäilyttäjä, mustaherukan siemenöljy, ruusujuuriuute, aromi ja väri. 

Tuote on pakattu elintarvikehyväksyttyyn muovipurkkiin, joka on varustettu repäistävällä sinettinauhalla. Pakkauskoko on 100 kapselia/ 75 g. Suositeltu vuorokausiannos on kaksi (2) kapselia. Tuote on ilmoituksen mukaan ravintolisä, joka on nimensä mukaisesti normaalin ravinnon tukena ja josta saa kaikki tärkeimmät rasvahapot sekä antioksidantit tasapainoisessa suhteessa.","FISH OILS,CAPSULES,PUT-UP IN PACKINGS,FOOD SUPPLEMENTS,FATTY ACIDS,VEGETABLE FATS, OILS, AND EXTRACTS,BLACK CURRANTS"
"FIBTIFI001210-2024-BTI96","FI","02/12/2024","01/12/2027","8431498090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8431 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, XVI jakson yleisohjeet 2 huomautus. 
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","02/12/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","STS-nosturin (Ship-to-Shore) telit sisältäen vaakapalkit, kiskopyörät, nivelet jne. Telit ovat osa nosturin rakennetta. Maalattuja hitsaamalla valmistettuja teräsrakenteita, joissa koneistettuja akseleita ja pyöriä. Arvioitu kokonaispaino on noin 85000 kg.","CRANES,FOR LIFTING,GANTRY CRANES,FREIGHT CONTAINERS,FOR PORTS"
"FIBTIFI001210-2024-BTI98","FI","12/12/2024","11/12/2027","1515905900************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1515 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Ryhmän 15 lisähuomautus 1.
Harmonoidun järjestelmän selitykset, ryhmä 15 yleisohjeet ja nimike 1515
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","11/12/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tuote on tyhjistä palmun hedelmätertuista saatava öljy, Empty Fruit Bunches Oil (EFBO), joka valmistetaan palmuöljyn tuotannon sivuvirtana saatavista tyhjistä palmuhedelmätertuista. Palmutertut steriloidaan kuumalla höyryllä ja hedelmät irrotetaan tertuista. Tyhjät hedelmätertut silputaan ja puristetaan mekaanisella prässillä, jolloin saadaan vedestä ja öljystä koostuva seos. Vesi ja öljy erotellaan ja öljy (EFBO) otetaan talteen.

EFBO on ruskeaa tai kellertävää viskoosia nestettä. Sitä käytetään raaka-aineena uusiutuvien polttoaineiden valmistuksessa. EFBO toimitetaan bulkkina teollisuutta varten.","PALM OIL,RESIDUES,FATTY ACIDS,VEGETABLE FATS,FOR CHEMICAL ENGINEERING,FOR INDUSTRIAL USE,NOT PUT UP FOR RETAIL SALE"
"FIBTIFI001210-2025-BTI5","FI","16/01/2025","15/01/2028","1302197000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 1302 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 1302, kohta A
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).
Yhdistetyn nimikkeistön selittävät huomautukset, nimike 1302
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","15/01/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Perilla-kasvin lehtiuute, joka on kuivattu jauheeksi ja joka sisältää myös kantaja-ainetta. Jauhe on hakijan ilmoituksen mukaan valkoista ja menossa erään ravintolisäkapselin raaka-aineeksi. Tuote toimitetaan pakattuna pahvilaatikkoon, jonka sisällä on kaksi peltilaatikkoa, jotka painavat 5 kg kappale.","PUT-UP IN PACKINGS,AS POWDER,VEGETABLE EXTRACTS,NOT PUT UP FOR RETAIL SALE,PARTS OF PLANTS"
"FIBTIFI001210-2025-BTI29","FI","11/04/2025","10/04/2028","8716909098************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1, 4 ja 6.
Nimikkeen 8716 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Maailman tullijärjestön (WCO) luokittelusuositus 8716 90/1.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","11/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Hitaan ajoneuvon heijastinkolmio. Kolmion muotoinen punainen heijastintarra on kiinnitetty alumiiniseen pohjalevyyn. Kolmion jokaisen sivun mitta 32 cm.
Heijastin kiinnitetään hitaan ajoneuvon tai työkoneen perään varoittamaan takaa tulevia nopeampia ajoneuvoja.","REFLECTORS,AS TRIANGLES,FOR VEHICLES,SAFETY EQUIPMENT"
"FIBTIFI001210-2025-BTI32","FI","11/04/2025","10/04/2028","9405990090************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9405 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).","VALID","","","fi","","11/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Tavara on rakennepiirroksen mukaan metallilevystä valmistettu ja pinnoitettu työvalaisimen kiinnike. Siihen on porattu yhteensä viisi reikää valaisimen kiinnittämiseksi ja kiinnikkeen kiinnittämiseksi työkoneen tai dumpperin koriin. Päädyissä olevien reikien ulkopinnalle on stanssattu säteittäistä rihlausta 180° kaaressa.
Kiinnikettä käytetään kiinnittämään työvalaisin 84 ryhmän maansiirto- tai maatalouskoneen tai nimikkeen 8704 dumpperin koriin.
Kiinnikkeen materiaali on hakemuksen tietojen mukaan hiiliteräs. Leikkaamisen ja muotoilun jälkeen se pinnoitetaan epäjalometalliseoksella, joka toimii ruosteenestopinnoitteena.","MOUNTINGS, METAL,OF BASE METALS,PLATED,DRAWINGS"
"FIBTIFI001210-2025-BTI33","FI","22/04/2025","21/04/2028","9603909900************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9603 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).","VALID","","","fi","","22/04/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Maalauskone on kolmella telalla ja yhdellä harjalla varustettu laite, jonka avulla voidaan nopeasti maalata suoraa lautaa. Telat ovat tavallisia telineeseen kiinnitettyjä maalausteloja, jotka samalla vedolla maalaavat laudan kolme sivua. Harjan tehtävänä on poistaa ylimääräinen maali. Laudan maksimileveys on 150mm ja laudan paksuus voi olla 22-40mm.","PAINTINGS,FOR PAINTING,BRUSHES,BRUSH HOLDERS"
"FIBTIFI001210-2025-BTI38","FI","06/05/2025","05/05/2028","8705908000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8705 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimike 8705
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","06/05/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Laite on ohjaamolla varustettu itseliikkuva lumilinko. Se muodostuu yhdeksi kokonaisuudeksi liitetyistä etuosan lumilingosta ja takaosan rungosta. Etuosan lumilinko on varustettu tukipyörin. Takaosan rungossa on laitteen moottori, polttoainesäiliö, voimansiirto ja neljä pyörää. Veto on takaosan pyörillä. Ohjaamo sijaitsee mallista riippuen joko linko-osan päällä tai rungon etuosassa. Laitetta ohjataan ja lumilinkoa hallitaan ohjaamosta käsin. Laitteen kokonaispituus on 10170 mm, leveys 3000 mm ja korkeus (ohjaamo huomioiden) mallista riippuen 3980 tai 4500 mm (ohjaamon sijoittelu ei vaikuta tavaran luokitteluun). Laitteen akseliväli on 3765 mm. Laitteen kokonaispaino n. 26 000 kg.","SNOW BLOWERS,BY MOTOR,BY DIESEL ENGINE,SELF-PROPELLED,MECHANICAL"
"FIBTIFI001210-2023-BTI45","FI","08/06/2023","07/06/2026","84798997**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8479 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, Euroopan unionin virallinen lehti L 282, 31.10.2022).","VALID","","","fi","","08/06/2023","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Tavara on käsikäyttöinen mekaaninen yksi- tai useampikanavainen pipetti, joka on tarkoitettu nesteiden tarkkaan ja luotettavaan annosteluun tilavuusalueella 0,1 - 10000 µL","PIPETTES,FOR LABORATORY USE,FOR LIQUIDS,FOR DOSING,PRECISION EQUIPMENT"
"FIBTIFI001210-2025-BTI103","FI","21/11/2025","20/11/2028","90211090**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9021 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2024/2522, julkaisupäivä 31.10.2024, Euroopan unionin virallinen lehti, L-sarja).
XV jakson huomautus 2 a-kohta, 90 ryhmän huomautus 1 f-kohta.
Maailman tullijärjestön (WCO) luokittelusuositus 9021 10/2.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).
Harmonoidun järjestelmän selitykset, nimike 9021 II kohdan kolmas kappale.
(https://tulli.fi/tutustu-tulliin/aineistot/kasikirjat).","VALID","","","fi","","20/11/2025","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
FI-00101 Helsinki
FI","Kirurginen cortex-ruuvi. Pituus 9 mm, varren paksuus 1,5 mm. Kannan halkaisija 3 mm. Itsekierteittävä. Torx-kanta. Yksittäispakattu.
Ruuveja käytetään tukilevyn kiinnittämiseen luuhun.
Ruuvin valmistusmateriaali on titaaniseos.","SCREWS,OF BASE METALS,OF A TITANIUM ALLOY,THREADED,FOR FRACTURES,FOR FIXING"
"FIBTIFI001210-2024-BTI38","FI","27/03/2024","26/03/2027","3606901000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 3606 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, nimikkeen 3606 kohta I
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","26/03/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Saatujen tietojen mukaan kyseessä on ferroceriumista valmistettu tangonmuotoinen ja poikkileikkaukseltaan pyöreä tulus. Tuluksen pituus on 80 mm ja halkaisija 5 mm. Tuluksen toisessa päässä on reikä, johon on pujotettu nylonista valmistettu naru. Narun pituus on noin 20 cm ja halkaisija 4 mm. Tavaraan ei kuulu muita osia.","PYROPHORIC ALLOYS,ALLOYS,FERRO-ALLOYS,CERIUM,FIRELIGHTERS"
"FIBTIFI001210-2024-BTI36","FI","18/03/2024","17/03/2027","85076000**************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 8507 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
XVI jakson huomautus 3, 85 ryhmän huomautus 3.","VALID","","","fi","","15/03/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Sähkön varastointiin tarkoitettu laitteisto, joka on rakennettu säänkestävään metallikuoreen. Kuoren ulkomitat 2.1 x 3.3 x 2.5 metriä. Paino 14 000 kiloa. Sisältää akut, tarvittavan kaapeloinnin, nestejäähdytysjärjestelmän, palontorjuntajärjestelmän, tarvittavat liitännät sähkövaraston liittämiseksi ulkoiseen sähköverkkoon, sähkön jakelua varten tarpeelliset liitännät, sähköistä valvontaa varten tarpeelliset liitännät ja liitännät useiden sähkövarastojen rinnakkainkytkentää varten varastointikapasiteetin kasvattamiseksi.
Laitteiston ensisijainen käyttötarkoitus on sähkön varastointi ja toissijainen käyttötarkoitus häiriötön sähkönjakelu.","ACCUMULATORS,WITH POWER SUPPLY UNITS,FREIGHT CONTAINERS,FOR ENERGY,FOR PROTECTING ELECTRICAL CIRCUITS"
"FIBTIFI001210-2024-BTI39","FI","03/04/2024","02/04/2027","9401710000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9401 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, ryhmä 94/yleisohjeet. Alanimikeselitykset nimikkeille 9401.61 ja 9401.71.
(https://tulli.fi/tietoa-tullista/tullin-toiminta/harmonoidun-jarjestelman-selityksia).","VALID","","","fi","","02/04/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Tavara on veneen istuin. Istuimessa on selkänoja, käsinojat sekä käännettävä ”flippi”, joka voidaan kääntää istuinosan päälle tai eteen. Istuimessa on alumiinirunko, vaahtomuovipehmuste ja tekstiilipäällys. Istuimen pohjassa on reiät kiinnitystä varten ja se voidaan kiinnittää kiskoon, jalustaan tai suoraan veneeseen. 

Tavaran mitat: korkeus noin 700 mm, leveys noin 470 mm, syvyys noin 305-540 mm (flippi ylhäällä/alhaalla) ja paino noin 11,5 kg.","SEATS,WITH METAL FRAMES,WADDED,WITH TEXTILE MATERIAL,WATER VESSEL PARTS"
"FIBTIFI001210-2024-BTI40","FI","03/04/2024","02/04/2027","9401800000************","Yhdistetyn nimikkeistön yleiset tulkintasäännöt 1 ja 6.
Nimikkeen 9401 teksti ja sen alanimikkeiden tekstit.
(Yhdistetty nimikkeistö, komission täytäntöönpanoasetus (EU) 2023/2364, julkaisupäivä 31.10.2023, Euroopan unionin virallinen lehti, L-sarja).
Harmonoidun järjestelmän selitykset, ryhmä 94/yleisohjeet.","VALID","","","fi","","02/04/2024","FI001210 Ulkomaankauppa- ja verotus Tulli
Opastinsilta 12 PL 512
00101 Helsinki
FI","Tavara on veneen istuin. Istuimessa on selkänoja, käsinojat sekä käännettävä ”flippi”, joka voidaan kääntää istuinosan päälle tai eteen. Istuimessa on muovirunko, vaahtomuovipehmuste ja tekstiilipäällys. 

Tavaran mitat: korkeus noin 600 mm, leveys noin 483 mm, syvyys noin 325-485 mm (flippi ylhäällä/alhaalla) ja paino noin 12 kg.","SEATS,OF PLASTICS,WADDED,WITH TEXTILE MATERIAL,WATER VESSEL PARTS"
